fecha,hora,partido,bookmaker_api,bookmaker_betano,pick,market_original,key,probabilidad,prob_num,cuota_justa,cuota_api,ev_api,ev_api_num,dif_api_vs_justa,ratio_api_vs_justa,cuota_betano,ev_betano,ev_betano_num,dif_betano_vs_justa,ratio_betano_vs_justa,estado_api,estado_betano,perfil_pick,prioridad_mercado,score,score_num,alerta_valor,cobertura_betano,confianza,fuente,razon,riesgo,betano_url,modelo_base,fuente_local,partidos_local,goles_favor_local,goles_contra_local,ultimos_local,fuente_visita,partidos_visita,goles_favor_visita,goles_contra_visita,ultimos_visita
2026-09-13,07:00,Celta Vigo vs Malaga,William Hill,Betano,1T -1.5,FIRST_HALF_TOTALS UNDER.1.5,FIRST_HALF_TOTALS:UNDER_1_5,72.7%,0.726600,1.38,1.36,-0.01,-0.011900,-0.02,0.99,1.36,-0.01,-0.011800,-0.02,0.99,EV negativo,EV negativo Betano,Equilibrado,5,105.25,105.254000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones,https://www.betano.pe/cuotas-de-partido/rc-celta-de-vigo-malaga-cf/88312155/,torneo actual,torneo actual,5,2.0,5.0,2026-09-07 · La Liga · Getafe 1-1 Celta Vigo (E); 2026-09-03 · La Liga · Real Sociedad 0-0 Celta Vigo (E); 2026-08-30 · La Liga · Celta Vigo 0-2 Athletic Club (P); 2026-08-27 · La Liga · Celta Vigo 1-2 Osasuna (P); 2026-08-22 · La Liga · Valencia 0-0 Celta Vigo (E),torneo actual,4,1.0,7.0,2026-09-06 · La Liga · Malaga 0-0 Levante (E); 2026-08-30 · La Liga · Real Madrid 4-0 Malaga (P); 2026-08-24 · La Liga · Malaga 1-1 Deportivo La Coruna (E); 2026-08-19 · La Liga · Atletico Madrid 2-0 Malaga (P)
2026-09-13,07:00,Celta Vigo vs Malaga,,,Corners total -11.5,CORNERS_TOTALS UNDER.11.5,CORNERS_TOTALS:UNDER_11_5,72.2%,0.722100,1.39,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,6,102.21,102.206000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rc-celta-de-vigo-malaga-cf/88312155/,torneo actual,torneo actual,5,2.0,5.0,2026-09-07 · La Liga · Getafe 1-1 Celta Vigo (E); 2026-09-03 · La Liga · Real Sociedad 0-0 Celta Vigo (E); 2026-08-30 · La Liga · Celta Vigo 0-2 Athletic Club (P); 2026-08-27 · La Liga · Celta Vigo 1-2 Osasuna (P); 2026-08-22 · La Liga · Valencia 0-0 Celta Vigo (E),torneo actual,4,1.0,7.0,2026-09-06 · La Liga · Malaga 0-0 Levante (E); 2026-08-30 · La Liga · Real Madrid 4-0 Malaga (P); 2026-08-24 · La Liga · Malaga 1-1 Deportivo La Coruna (E); 2026-08-19 · La Liga · Atletico Madrid 2-0 Malaga (P)
2026-09-13,07:00,Celta Vigo vs Malaga,,,Visita tarjetas +1.5,CARDS_AWAY OVER.1.5,CARDS_AWAY:OVER_1_5,71.3%,0.712700,1.40,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,74.27,74.270000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/rc-celta-de-vigo-malaga-cf/88312155/,torneo actual,torneo actual,5,2.0,5.0,2026-09-07 · La Liga · Getafe 1-1 Celta Vigo (E); 2026-09-03 · La Liga · Real Sociedad 0-0 Celta Vigo (E); 2026-08-30 · La Liga · Celta Vigo 0-2 Athletic Club (P); 2026-08-27 · La Liga · Celta Vigo 1-2 Osasuna (P); 2026-08-22 · La Liga · Valencia 0-0 Celta Vigo (E),torneo actual,4,1.0,7.0,2026-09-06 · La Liga · Malaga 0-0 Levante (E); 2026-08-30 · La Liga · Real Madrid 4-0 Malaga (P); 2026-08-24 · La Liga · Malaga 1-1 Deportivo La Coruna (E); 2026-08-19 · La Liga · Atletico Madrid 2-0 Malaga (P)
2026-09-13,07:00,Celta Vigo vs Malaga,,,DNB local,DRAW_NO_BET HOME,DRAW_NO_BET:HOME,71.1%,0.710800,1.41,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,9,116.08,116.079000,,Betano mapeado,Alta,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/rc-celta-de-vigo-malaga-cf/88312155/,torneo actual,torneo actual,5,2.0,5.0,2026-09-07 · La Liga · Getafe 1-1 Celta Vigo (E); 2026-09-03 · La Liga · Real Sociedad 0-0 Celta Vigo (E); 2026-08-30 · La Liga · Celta Vigo 0-2 Athletic Club (P); 2026-08-27 · La Liga · Celta Vigo 1-2 Osasuna (P); 2026-08-22 · La Liga · Valencia 0-0 Celta Vigo (E),torneo actual,4,1.0,7.0,2026-09-06 · La Liga · Malaga 0-0 Levante (E); 2026-08-30 · La Liga · Real Madrid 4-0 Malaga (P); 2026-08-24 · La Liga · Malaga 1-1 Deportivo La Coruna (E); 2026-08-19 · La Liga · Atletico Madrid 2-0 Malaga (P)
2026-09-13,07:00,Celta Vigo vs Malaga,,,Local corners +3.5,CORNERS_HOME OVER.3.5,CORNERS_HOME:OVER_3_5,70.2%,0.702000,1.43,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,86.20,86.196000,,Betano mapeado,Alta,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rc-celta-de-vigo-malaga-cf/88312155/,torneo actual,torneo actual,5,2.0,5.0,2026-09-07 · La Liga · Getafe 1-1 Celta Vigo (E); 2026-09-03 · La Liga · Real Sociedad 0-0 Celta Vigo (E); 2026-08-30 · La Liga · Celta Vigo 0-2 Athletic Club (P); 2026-08-27 · La Liga · Celta Vigo 1-2 Osasuna (P); 2026-08-22 · La Liga · Valencia 0-0 Celta Vigo (E),torneo actual,4,1.0,7.0,2026-09-06 · La Liga · Malaga 0-0 Levante (E); 2026-08-30 · La Liga · Real Madrid 4-0 Malaga (P); 2026-08-24 · La Liga · Malaga 1-1 Deportivo La Coruna (E); 2026-08-19 · La Liga · Atletico Madrid 2-0 Malaga (P)
2026-09-13,07:00,Celta Vigo vs Malaga,,,SHOTS_TOTAL UNDER.24.5,SHOTS_TOTAL UNDER.24.5,SHOTS_TOTAL:UNDER_24_5,69.5%,0.694800,1.44,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,72.48,72.484000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rc-celta-de-vigo-malaga-cf/88312155/,torneo actual,torneo actual,5,2.0,5.0,2026-09-07 · La Liga · Getafe 1-1 Celta Vigo (E); 2026-09-03 · La Liga · Real Sociedad 0-0 Celta Vigo (E); 2026-08-30 · La Liga · Celta Vigo 0-2 Athletic Club (P); 2026-08-27 · La Liga · Celta Vigo 1-2 Osasuna (P); 2026-08-22 · La Liga · Valencia 0-0 Celta Vigo (E),torneo actual,4,1.0,7.0,2026-09-06 · La Liga · Malaga 0-0 Levante (E); 2026-08-30 · La Liga · Real Madrid 4-0 Malaga (P); 2026-08-24 · La Liga · Malaga 1-1 Deportivo La Coruna (E); 2026-08-19 · La Liga · Atletico Madrid 2-0 Malaga (P)
2026-09-13,07:00,Celta Vigo vs Malaga,,,Local goles +0.5,TEAM_TOTAL_HOME OVER.0.5,TEAM_TOTAL_HOME:OVER_0_5,68.7%,0.686800,1.46,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,84.68,84.682000,,Betano mapeado,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/rc-celta-de-vigo-malaga-cf/88312155/,torneo actual,torneo actual,5,2.0,5.0,2026-09-07 · La Liga · Getafe 1-1 Celta Vigo (E); 2026-09-03 · La Liga · Real Sociedad 0-0 Celta Vigo (E); 2026-08-30 · La Liga · Celta Vigo 0-2 Athletic Club (P); 2026-08-27 · La Liga · Celta Vigo 1-2 Osasuna (P); 2026-08-22 · La Liga · Valencia 0-0 Celta Vigo (E),torneo actual,4,1.0,7.0,2026-09-06 · La Liga · Malaga 0-0 Levante (E); 2026-08-30 · La Liga · Real Madrid 4-0 Malaga (P); 2026-08-24 · La Liga · Malaga 1-1 Deportivo La Coruna (E); 2026-08-19 · La Liga · Atletico Madrid 2-0 Malaga (P)
2026-09-13,07:00,Celta Vigo vs Malaga,,,DOUBLE_CHANCE 12,DOUBLE_CHANCE 12,DOUBLE_CHANCE:12,68.7%,0.686800,1.46,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,9,113.68,113.681000,,Betano mapeado,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/rc-celta-de-vigo-malaga-cf/88312155/,torneo actual,torneo actual,5,2.0,5.0,2026-09-07 · La Liga · Getafe 1-1 Celta Vigo (E); 2026-09-03 · La Liga · Real Sociedad 0-0 Celta Vigo (E); 2026-08-30 · La Liga · Celta Vigo 0-2 Athletic Club (P); 2026-08-27 · La Liga · Celta Vigo 1-2 Osasuna (P); 2026-08-22 · La Liga · Valencia 0-0 Celta Vigo (E),torneo actual,4,1.0,7.0,2026-09-06 · La Liga · Malaga 0-0 Levante (E); 2026-08-30 · La Liga · Real Madrid 4-0 Malaga (P); 2026-08-24 · La Liga · Malaga 1-1 Deportivo La Coruna (E); 2026-08-19 · La Liga · Atletico Madrid 2-0 Malaga (P)
2026-09-13,07:00,Celta Vigo vs Malaga,William Hill,Betano,BTTS no,BTTS NO,BTTS:NO,68.1%,0.680800,1.47,1.17,-0.20,-0.203500,-0.30,0.80,1.78,0.21,0.211800,0.31,1.21,EV negativo,EV positivo Betano,Evitar,8,96.81,96.807000,Cuota por debajo de la cuota justa: valor limitado,Betano mapeado,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/rc-celta-de-vigo-malaga-cf/88312155/,torneo actual,torneo actual,5,2.0,5.0,2026-09-07 · La Liga · Getafe 1-1 Celta Vigo (E); 2026-09-03 · La Liga · Real Sociedad 0-0 Celta Vigo (E); 2026-08-30 · La Liga · Celta Vigo 0-2 Athletic Club (P); 2026-08-27 · La Liga · Celta Vigo 1-2 Osasuna (P); 2026-08-22 · La Liga · Valencia 0-0 Celta Vigo (E),torneo actual,4,1.0,7.0,2026-09-06 · La Liga · Malaga 0-0 Levante (E); 2026-08-30 · La Liga · Real Madrid 4-0 Malaga (P); 2026-08-24 · La Liga · Malaga 1-1 Deportivo La Coruna (E); 2026-08-19 · La Liga · Atletico Madrid 2-0 Malaga (P)
2026-09-13,07:00,Celta Vigo vs Malaga,,,Local goles -1.5,TEAM_TOTAL_HOME UNDER.1.5,TEAM_TOTAL_HOME:UNDER_1_5,67.7%,0.676800,1.48,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,83.68,83.677000,,Betano mapeado,Media,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/rc-celta-de-vigo-malaga-cf/88312155/,torneo actual,torneo actual,5,2.0,5.0,2026-09-07 · La Liga · Getafe 1-1 Celta Vigo (E); 2026-09-03 · La Liga · Real Sociedad 0-0 Celta Vigo (E); 2026-08-30 · La Liga · Celta Vigo 0-2 Athletic Club (P); 2026-08-27 · La Liga · Celta Vigo 1-2 Osasuna (P); 2026-08-22 · La Liga · Valencia 0-0 Celta Vigo (E),torneo actual,4,1.0,7.0,2026-09-06 · La Liga · Malaga 0-0 Levante (E); 2026-08-30 · La Liga · Real Madrid 4-0 Malaga (P); 2026-08-24 · La Liga · Malaga 1-1 Deportivo La Coruna (E); 2026-08-19 · La Liga · Atletico Madrid 2-0 Malaga (P)
2026-09-13,07:00,Celta Vigo vs Malaga,,,Local corners -5.5,CORNERS_HOME UNDER.5.5,CORNERS_HOME:UNDER_5_5,65.5%,0.655400,1.53,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,81.54,81.537000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rc-celta-de-vigo-malaga-cf/88312155/,torneo actual,torneo actual,5,2.0,5.0,2026-09-07 · La Liga · Getafe 1-1 Celta Vigo (E); 2026-09-03 · La Liga · Real Sociedad 0-0 Celta Vigo (E); 2026-08-30 · La Liga · Celta Vigo 0-2 Athletic Club (P); 2026-08-27 · La Liga · Celta Vigo 1-2 Osasuna (P); 2026-08-22 · La Liga · Valencia 0-0 Celta Vigo (E),torneo actual,4,1.0,7.0,2026-09-06 · La Liga · Malaga 0-0 Levante (E); 2026-08-30 · La Liga · Real Madrid 4-0 Malaga (P); 2026-08-24 · La Liga · Malaga 1-1 Deportivo La Coruna (E); 2026-08-19 · La Liga · Atletico Madrid 2-0 Malaga (P)
2026-09-13,07:00,Celta Vigo vs Malaga,,Betano,Corners total +8.5,CORNERS_TOTALS OVER.8.5,CORNERS_TOTALS:OVER_8_5,64.1%,0.641300,1.56,,,,,,1.87,0.20,0.199200,0.31,1.20,Sin cuota/EV,EV positivo Betano,Solo modelo,6,105.31,105.315000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rc-celta-de-vigo-malaga-cf/88312155/,torneo actual,torneo actual,5,2.0,5.0,2026-09-07 · La Liga · Getafe 1-1 Celta Vigo (E); 2026-09-03 · La Liga · Real Sociedad 0-0 Celta Vigo (E); 2026-08-30 · La Liga · Celta Vigo 0-2 Athletic Club (P); 2026-08-27 · La Liga · Celta Vigo 1-2 Osasuna (P); 2026-08-22 · La Liga · Valencia 0-0 Celta Vigo (E),torneo actual,4,1.0,7.0,2026-09-06 · La Liga · Malaga 0-0 Levante (E); 2026-08-30 · La Liga · Real Madrid 4-0 Malaga (P); 2026-08-24 · La Liga · Malaga 1-1 Deportivo La Coruna (E); 2026-08-19 · La Liga · Atletico Madrid 2-0 Malaga (P)
2026-09-13,07:00,Celta Vigo vs Malaga,William Hill,Betano,1T +0.5,FIRST_HALF_TOTALS OVER.0.5,FIRST_HALF_TOTALS:OVER_0_5,64.1%,0.641200,1.56,1.40,-0.10,-0.102300,-0.16,0.90,1.47,-0.06,-0.057400,-0.09,0.94,EV negativo,EV negativo Betano,Evitar,5,79.36,79.361000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones,https://www.betano.pe/cuotas-de-partido/rc-celta-de-vigo-malaga-cf/88312155/,torneo actual,torneo actual,5,2.0,5.0,2026-09-07 · La Liga · Getafe 1-1 Celta Vigo (E); 2026-09-03 · La Liga · Real Sociedad 0-0 Celta Vigo (E); 2026-08-30 · La Liga · Celta Vigo 0-2 Athletic Club (P); 2026-08-27 · La Liga · Celta Vigo 1-2 Osasuna (P); 2026-08-22 · La Liga · Valencia 0-0 Celta Vigo (E),torneo actual,4,1.0,7.0,2026-09-06 · La Liga · Malaga 0-0 Levante (E); 2026-08-30 · La Liga · Real Madrid 4-0 Malaga (P); 2026-08-24 · La Liga · Malaga 1-1 Deportivo La Coruna (E); 2026-08-19 · La Liga · Atletico Madrid 2-0 Malaga (P)
2026-09-13,07:00,Celta Vigo vs Malaga,,,SHOTS_TOTAL OVER.20.5,SHOTS_TOTAL OVER.20.5,SHOTS_TOTAL:OVER_20_5,63.1%,0.631100,1.58,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,66.11,66.110000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rc-celta-de-vigo-malaga-cf/88312155/,torneo actual,torneo actual,5,2.0,5.0,2026-09-07 · La Liga · Getafe 1-1 Celta Vigo (E); 2026-09-03 · La Liga · Real Sociedad 0-0 Celta Vigo (E); 2026-08-30 · La Liga · Celta Vigo 0-2 Athletic Club (P); 2026-08-27 · La Liga · Celta Vigo 1-2 Osasuna (P); 2026-08-22 · La Liga · Valencia 0-0 Celta Vigo (E),torneo actual,4,1.0,7.0,2026-09-06 · La Liga · Malaga 0-0 Levante (E); 2026-08-30 · La Liga · Real Madrid 4-0 Malaga (P); 2026-08-24 · La Liga · Malaga 1-1 Deportivo La Coruna (E); 2026-08-19 · La Liga · Atletico Madrid 2-0 Malaga (P)
2026-09-13,07:00,Celta Vigo vs Malaga,,,SHOTS_ON_TARGET_TOTAL UNDER.7.5,SHOTS_ON_TARGET_TOTAL UNDER.7.5,SHOTS_ON_TARGET_TOTAL:UNDER_7_5,62.8%,0.628500,1.59,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,65.85,65.849000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rc-celta-de-vigo-malaga-cf/88312155/,torneo actual,torneo actual,5,2.0,5.0,2026-09-07 · La Liga · Getafe 1-1 Celta Vigo (E); 2026-09-03 · La Liga · Real Sociedad 0-0 Celta Vigo (E); 2026-08-30 · La Liga · Celta Vigo 0-2 Athletic Club (P); 2026-08-27 · La Liga · Celta Vigo 1-2 Osasuna (P); 2026-08-22 · La Liga · Valencia 0-0 Celta Vigo (E),torneo actual,4,1.0,7.0,2026-09-06 · La Liga · Malaga 0-0 Levante (E); 2026-08-30 · La Liga · Real Madrid 4-0 Malaga (P); 2026-08-24 · La Liga · Malaga 1-1 Deportivo La Coruna (E); 2026-08-19 · La Liga · Atletico Madrid 2-0 Malaga (P)
2026-09-13,07:00,Celta Vigo vs Malaga,,Betano,Tarjetas total +3.5,CARDS_TOTALS OVER.3.5,CARDS_TOTALS:OVER_3_5,62.3%,0.622800,1.61,,,,,,1.40,-0.13,-0.128100,-0.21,0.87,Sin cuota/EV,EV negativo Betano,Solo modelo,3,76.23,76.235000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/rc-celta-de-vigo-malaga-cf/88312155/,torneo actual,torneo actual,5,2.0,5.0,2026-09-07 · La Liga · Getafe 1-1 Celta Vigo (E); 2026-09-03 · La Liga · Real Sociedad 0-0 Celta Vigo (E); 2026-08-30 · La Liga · Celta Vigo 0-2 Athletic Club (P); 2026-08-27 · La Liga · Celta Vigo 1-2 Osasuna (P); 2026-08-22 · La Liga · Valencia 0-0 Celta Vigo (E),torneo actual,4,1.0,7.0,2026-09-06 · La Liga · Malaga 0-0 Levante (E); 2026-08-30 · La Liga · Real Madrid 4-0 Malaga (P); 2026-08-24 · La Liga · Malaga 1-1 Deportivo La Coruna (E); 2026-08-19 · La Liga · Atletico Madrid 2-0 Malaga (P)
2026-09-13,07:00,Celta Vigo vs Malaga,,,Visita corners -5.5,CORNERS_AWAY UNDER.5.5,CORNERS_AWAY:UNDER_5_5,61.6%,0.616000,1.62,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,77.60,77.596000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rc-celta-de-vigo-malaga-cf/88312155/,torneo actual,torneo actual,5,2.0,5.0,2026-09-07 · La Liga · Getafe 1-1 Celta Vigo (E); 2026-09-03 · La Liga · Real Sociedad 0-0 Celta Vigo (E); 2026-08-30 · La Liga · Celta Vigo 0-2 Athletic Club (P); 2026-08-27 · La Liga · Celta Vigo 1-2 Osasuna (P); 2026-08-22 · La Liga · Valencia 0-0 Celta Vigo (E),torneo actual,4,1.0,7.0,2026-09-06 · La Liga · Malaga 0-0 Levante (E); 2026-08-30 · La Liga · Real Madrid 4-0 Malaga (P); 2026-08-24 · La Liga · Malaga 1-1 Deportivo La Coruna (E); 2026-08-19 · La Liga · Atletico Madrid 2-0 Malaga (P)
2026-09-13,07:00,Celta Vigo vs Malaga,,,Corners total -10.5,CORNERS_TOTALS UNDER.10.5,CORNERS_TOTALS:UNDER_10_5,61.1%,0.611200,1.64,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,6,91.12,91.117000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rc-celta-de-vigo-malaga-cf/88312155/,torneo actual,torneo actual,5,2.0,5.0,2026-09-07 · La Liga · Getafe 1-1 Celta Vigo (E); 2026-09-03 · La Liga · Real Sociedad 0-0 Celta Vigo (E); 2026-08-30 · La Liga · Celta Vigo 0-2 Athletic Club (P); 2026-08-27 · La Liga · Celta Vigo 1-2 Osasuna (P); 2026-08-22 · La Liga · Valencia 0-0 Celta Vigo (E),torneo actual,4,1.0,7.0,2026-09-06 · La Liga · Malaga 0-0 Levante (E); 2026-08-30 · La Liga · Real Madrid 4-0 Malaga (P); 2026-08-24 · La Liga · Malaga 1-1 Deportivo La Coruna (E); 2026-08-19 · La Liga · Atletico Madrid 2-0 Malaga (P)
2026-09-13,07:00,Celta Vigo vs Malaga,,Betano,Tarjetas total -4.5,CARDS_TOTALS UNDER.4.5,CARDS_TOTALS:UNDER_4_5,57.0%,0.570400,1.75,,,,,,1.93,0.10,0.100900,0.18,1.10,Sin cuota/EV,EV positivo Betano,Solo modelo,3,74.66,74.658000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/rc-celta-de-vigo-malaga-cf/88312155/,torneo actual,torneo actual,5,2.0,5.0,2026-09-07 · La Liga · Getafe 1-1 Celta Vigo (E); 2026-09-03 · La Liga · Real Sociedad 0-0 Celta Vigo (E); 2026-08-30 · La Liga · Celta Vigo 0-2 Athletic Club (P); 2026-08-27 · La Liga · Celta Vigo 1-2 Osasuna (P); 2026-08-22 · La Liga · Valencia 0-0 Celta Vigo (E),torneo actual,4,1.0,7.0,2026-09-06 · La Liga · Malaga 0-0 Levante (E); 2026-08-30 · La Liga · Real Madrid 4-0 Malaga (P); 2026-08-24 · La Liga · Malaga 1-1 Deportivo La Coruna (E); 2026-08-19 · La Liga · Atletico Madrid 2-0 Malaga (P)
2026-09-13,07:00,Celta Vigo vs Malaga,,,Visita corners +4.5,CORNERS_AWAY OVER.4.5,CORNERS_AWAY:OVER_4_5,56.0%,0.559500,1.79,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,71.95,71.951000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rc-celta-de-vigo-malaga-cf/88312155/,torneo actual,torneo actual,5,2.0,5.0,2026-09-07 · La Liga · Getafe 1-1 Celta Vigo (E); 2026-09-03 · La Liga · Real Sociedad 0-0 Celta Vigo (E); 2026-08-30 · La Liga · Celta Vigo 0-2 Athletic Club (P); 2026-08-27 · La Liga · Celta Vigo 1-2 Osasuna (P); 2026-08-22 · La Liga · Valencia 0-0 Celta Vigo (E),torneo actual,4,1.0,7.0,2026-09-06 · La Liga · Malaga 0-0 Levante (E); 2026-08-30 · La Liga · Real Madrid 4-0 Malaga (P); 2026-08-24 · La Liga · Malaga 1-1 Deportivo La Coruna (E); 2026-08-19 · La Liga · Atletico Madrid 2-0 Malaga (P)
2026-09-13,07:00,Celta Vigo vs Malaga,,,Visita tarjetas -2.5,CARDS_AWAY UNDER.2.5,CARDS_AWAY:UNDER_2_5,54.4%,0.543800,1.84,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,57.38,57.381000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/rc-celta-de-vigo-malaga-cf/88312155/,torneo actual,torneo actual,5,2.0,5.0,2026-09-07 · La Liga · Getafe 1-1 Celta Vigo (E); 2026-09-03 · La Liga · Real Sociedad 0-0 Celta Vigo (E); 2026-08-30 · La Liga · Celta Vigo 0-2 Athletic Club (P); 2026-08-27 · La Liga · Celta Vigo 1-2 Osasuna (P); 2026-08-22 · La Liga · Valencia 0-0 Celta Vigo (E),torneo actual,4,1.0,7.0,2026-09-06 · La Liga · Malaga 0-0 Levante (E); 2026-08-30 · La Liga · Real Madrid 4-0 Malaga (P); 2026-08-24 · La Liga · Malaga 1-1 Deportivo La Coruna (E); 2026-08-19 · La Liga · Atletico Madrid 2-0 Malaga (P)
2026-09-13,07:00,Celta Vigo vs Malaga,,,SHOTS_TOTAL UNDER.22.5,SHOTS_TOTAL UNDER.22.5,SHOTS_TOTAL:UNDER_22_5,53.7%,0.537300,1.86,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,56.73,56.732000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rc-celta-de-vigo-malaga-cf/88312155/,torneo actual,torneo actual,5,2.0,5.0,2026-09-07 · La Liga · Getafe 1-1 Celta Vigo (E); 2026-09-03 · La Liga · Real Sociedad 0-0 Celta Vigo (E); 2026-08-30 · La Liga · Celta Vigo 0-2 Athletic Club (P); 2026-08-27 · La Liga · Celta Vigo 1-2 Osasuna (P); 2026-08-22 · La Liga · Valencia 0-0 Celta Vigo (E),torneo actual,4,1.0,7.0,2026-09-06 · La Liga · Malaga 0-0 Levante (E); 2026-08-30 · La Liga · Real Madrid 4-0 Malaga (P); 2026-08-24 · La Liga · Malaga 1-1 Deportivo La Coruna (E); 2026-08-19 · La Liga · Atletico Madrid 2-0 Malaga (P)
2026-09-13,07:00,Celta Vigo vs Malaga,,,Local tarjetas +1.5,CARDS_HOME OVER.1.5,CARDS_HOME:OVER_1_5,53.7%,0.537200,1.86,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,56.72,56.716000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/rc-celta-de-vigo-malaga-cf/88312155/,torneo actual,torneo actual,5,2.0,5.0,2026-09-07 · La Liga · Getafe 1-1 Celta Vigo (E); 2026-09-03 · La Liga · Real Sociedad 0-0 Celta Vigo (E); 2026-08-30 · La Liga · Celta Vigo 0-2 Athletic Club (P); 2026-08-27 · La Liga · Celta Vigo 1-2 Osasuna (P); 2026-08-22 · La Liga · Valencia 0-0 Celta Vigo (E),torneo actual,4,1.0,7.0,2026-09-06 · La Liga · Malaga 0-0 Levante (E); 2026-08-30 · La Liga · Real Madrid 4-0 Malaga (P); 2026-08-24 · La Liga · Malaga 1-1 Deportivo La Coruna (E); 2026-08-19 · La Liga · Atletico Madrid 2-0 Malaga (P)
