fecha,hora,partido,bookmaker_api,bookmaker_betano,pick,market_original,key,probabilidad,prob_num,cuota_justa,cuota_api,ev_api,ev_api_num,dif_api_vs_justa,ratio_api_vs_justa,cuota_betano,ev_betano,ev_betano_num,dif_betano_vs_justa,ratio_betano_vs_justa,estado_api,estado_betano,perfil_pick,prioridad_mercado,score,score_num,alerta_valor,cobertura_betano,confianza,fuente,razon,riesgo,betano_url,modelo_base,fuente_local,partidos_local,goles_favor_local,goles_contra_local,ultimos_local,fuente_visita,partidos_visita,goles_favor_visita,goles_contra_visita,ultimos_visita
2026-09-18,14:00,Espanyol vs Elche,,,Local tarjetas +2.5,CARDS_HOME OVER.2.5,CARDS_HOME:OVER_2_5,57.7%,0.576800,1.73,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,60.68,60.681000,,Betano mapeado,Media,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/rcd-espanyol-elche-cf/88312291/,torneo actual,torneo actual,6,9.0,7.0,2026-09-15 · La Liga · Rayo Vallecano 2-1 Espanyol (P); 2026-09-12 · La Liga · Osasuna 0-2 Espanyol (G); 2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P),torneo actual,6,8.0,16.0,2026-09-15 · La Liga · Elche 2-3 Real Madrid (P); 2026-09-12 · La Liga · Athletic Club 1-1 Elche (E); 2026-09-07 · La Liga · Elche 2-3 Real Sociedad (P); 2026-08-28 · La Liga · Racing Santander 3-2 Elche (P); 2026-08-23 · La Liga · Elche 0-5 Barcelona (P)
2026-09-18,14:00,Espanyol vs Elche,,,SHOTS_ON_TARGET_TOTAL UNDER.9.5,SHOTS_ON_TARGET_TOTAL UNDER.9.5,SHOTS_ON_TARGET_TOTAL:UNDER_9_5,54.8%,0.547900,1.82,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,57.80,57.795000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rcd-espanyol-elche-cf/88312291/,torneo actual,torneo actual,6,9.0,7.0,2026-09-15 · La Liga · Rayo Vallecano 2-1 Espanyol (P); 2026-09-12 · La Liga · Osasuna 0-2 Espanyol (G); 2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P),torneo actual,6,8.0,16.0,2026-09-15 · La Liga · Elche 2-3 Real Madrid (P); 2026-09-12 · La Liga · Athletic Club 1-1 Elche (E); 2026-09-07 · La Liga · Elche 2-3 Real Sociedad (P); 2026-08-28 · La Liga · Racing Santander 3-2 Elche (P); 2026-08-23 · La Liga · Elche 0-5 Barcelona (P)
2026-09-18,14:00,Espanyol vs Elche,William Hill,Betano,Goles -3.5,TOTALS UNDER.3.5,TOTALS:UNDER_3_5,53.7%,0.537200,1.86,1.05,-0.44,-0.436000,-0.81,0.56,1.39,-0.25,-0.253300,-0.47,0.75,EV negativo,EV negativo Betano,Evitar,10,80.82,80.819000,Cuota por debajo de la cuota justa: valor limitado,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/rcd-espanyol-elche-cf/88312291/,torneo actual,torneo actual,6,9.0,7.0,2026-09-15 · La Liga · Rayo Vallecano 2-1 Espanyol (P); 2026-09-12 · La Liga · Osasuna 0-2 Espanyol (G); 2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P),torneo actual,6,8.0,16.0,2026-09-15 · La Liga · Elche 2-3 Real Madrid (P); 2026-09-12 · La Liga · Athletic Club 1-1 Elche (E); 2026-09-07 · La Liga · Elche 2-3 Real Sociedad (P); 2026-08-28 · La Liga · Racing Santander 3-2 Elche (P); 2026-08-23 · La Liga · Elche 0-5 Barcelona (P)
2026-09-18,14:00,Espanyol vs Elche,,Betano,Corners total -8.5,CORNERS_TOTALS UNDER.8.5,CORNERS_TOTALS:UNDER_8_5,53.7%,0.536900,1.86,,,,,,2.02,0.08,0.084500,0.16,1.08,Sin cuota/EV,EV positivo Betano,Solo modelo,6,93.04,93.041000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rcd-espanyol-elche-cf/88312291/,torneo actual,torneo actual,6,9.0,7.0,2026-09-15 · La Liga · Rayo Vallecano 2-1 Espanyol (P); 2026-09-12 · La Liga · Osasuna 0-2 Espanyol (G); 2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P),torneo actual,6,8.0,16.0,2026-09-15 · La Liga · Elche 2-3 Real Madrid (P); 2026-09-12 · La Liga · Athletic Club 1-1 Elche (E); 2026-09-07 · La Liga · Elche 2-3 Real Sociedad (P); 2026-08-28 · La Liga · Racing Santander 3-2 Elche (P); 2026-08-23 · La Liga · Elche 0-5 Barcelona (P)
2026-09-18,14:00,Espanyol vs Elche,,,SHOTS_TOTAL UNDER.26.5,SHOTS_TOTAL UNDER.26.5,SHOTS_TOTAL:UNDER_26_5,53.6%,0.536300,1.86,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,56.63,56.631000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rcd-espanyol-elche-cf/88312291/,torneo actual,torneo actual,6,9.0,7.0,2026-09-15 · La Liga · Rayo Vallecano 2-1 Espanyol (P); 2026-09-12 · La Liga · Osasuna 0-2 Espanyol (G); 2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P),torneo actual,6,8.0,16.0,2026-09-15 · La Liga · Elche 2-3 Real Madrid (P); 2026-09-12 · La Liga · Athletic Club 1-1 Elche (E); 2026-09-07 · La Liga · Elche 2-3 Real Sociedad (P); 2026-08-28 · La Liga · Racing Santander 3-2 Elche (P); 2026-08-23 · La Liga · Elche 0-5 Barcelona (P)
2026-09-18,14:00,Espanyol vs Elche,,,Visita tarjetas -2.5,CARDS_AWAY UNDER.2.5,CARDS_AWAY:UNDER_2_5,51.8%,0.518400,1.93,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,54.84,54.843000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/rcd-espanyol-elche-cf/88312291/,torneo actual,torneo actual,6,9.0,7.0,2026-09-15 · La Liga · Rayo Vallecano 2-1 Espanyol (P); 2026-09-12 · La Liga · Osasuna 0-2 Espanyol (G); 2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P),torneo actual,6,8.0,16.0,2026-09-15 · La Liga · Elche 2-3 Real Madrid (P); 2026-09-12 · La Liga · Athletic Club 1-1 Elche (E); 2026-09-07 · La Liga · Elche 2-3 Real Sociedad (P); 2026-08-28 · La Liga · Racing Santander 3-2 Elche (P); 2026-08-23 · La Liga · Elche 0-5 Barcelona (P)
2026-09-18,14:00,Espanyol vs Elche,,Betano,Tarjetas total -5.5,CARDS_TOTALS UNDER.5.5,CARDS_TOTALS:UNDER_5_5,51.2%,0.511900,1.95,,,,,,1.60,-0.18,-0.181000,-0.35,0.82,Sin cuota/EV,EV negativo Betano,Solo modelo,3,64.29,64.290000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/rcd-espanyol-elche-cf/88312291/,torneo actual,torneo actual,6,9.0,7.0,2026-09-15 · La Liga · Rayo Vallecano 2-1 Espanyol (P); 2026-09-12 · La Liga · Osasuna 0-2 Espanyol (G); 2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P),torneo actual,6,8.0,16.0,2026-09-15 · La Liga · Elche 2-3 Real Madrid (P); 2026-09-12 · La Liga · Athletic Club 1-1 Elche (E); 2026-09-07 · La Liga · Elche 2-3 Real Sociedad (P); 2026-08-28 · La Liga · Racing Santander 3-2 Elche (P); 2026-08-23 · La Liga · Elche 0-5 Barcelona (P)
2026-09-18,14:00,Espanyol vs Elche,William Hill,Betano,1T +1.5,FIRST_HALF_TOTALS OVER.1.5,FIRST_HALF_TOTALS:OVER_1_5,50.7%,0.506800,1.97,2.70,0.37,0.368200,0.73,1.37,2.72,0.38,0.378500,0.75,1.38,EV positivo,EV positivo Betano,Valor,5,98.36,98.360000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones,https://www.betano.pe/cuotas-de-partido/rcd-espanyol-elche-cf/88312291/,torneo actual,torneo actual,6,9.0,7.0,2026-09-15 · La Liga · Rayo Vallecano 2-1 Espanyol (P); 2026-09-12 · La Liga · Osasuna 0-2 Espanyol (G); 2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P),torneo actual,6,8.0,16.0,2026-09-15 · La Liga · Elche 2-3 Real Madrid (P); 2026-09-12 · La Liga · Athletic Club 1-1 Elche (E); 2026-09-07 · La Liga · Elche 2-3 Real Sociedad (P); 2026-08-28 · La Liga · Racing Santander 3-2 Elche (P); 2026-08-23 · La Liga · Elche 0-5 Barcelona (P)
2026-09-18,14:00,Espanyol vs Elche,,,Local corners +3.5,CORNERS_HOME OVER.3.5,CORNERS_HOME:OVER_3_5,50.6%,0.505800,1.98,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,66.58,66.585000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rcd-espanyol-elche-cf/88312291/,torneo actual,torneo actual,6,9.0,7.0,2026-09-15 · La Liga · Rayo Vallecano 2-1 Espanyol (P); 2026-09-12 · La Liga · Osasuna 0-2 Espanyol (G); 2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P),torneo actual,6,8.0,16.0,2026-09-15 · La Liga · Elche 2-3 Real Madrid (P); 2026-09-12 · La Liga · Athletic Club 1-1 Elche (E); 2026-09-07 · La Liga · Elche 2-3 Real Sociedad (P); 2026-08-28 · La Liga · Racing Santander 3-2 Elche (P); 2026-08-23 · La Liga · Elche 0-5 Barcelona (P)
2026-09-18,14:00,Espanyol vs Elche,,,Visita corners +4.5,CORNERS_AWAY OVER.4.5,CORNERS_AWAY:OVER_4_5,50.5%,0.505400,1.98,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,66.54,66.539000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rcd-espanyol-elche-cf/88312291/,torneo actual,torneo actual,6,9.0,7.0,2026-09-15 · La Liga · Rayo Vallecano 2-1 Espanyol (P); 2026-09-12 · La Liga · Osasuna 0-2 Espanyol (G); 2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P),torneo actual,6,8.0,16.0,2026-09-15 · La Liga · Elche 2-3 Real Madrid (P); 2026-09-12 · La Liga · Athletic Club 1-1 Elche (E); 2026-09-07 · La Liga · Elche 2-3 Real Sociedad (P); 2026-08-28 · La Liga · Racing Santander 3-2 Elche (P); 2026-08-23 · La Liga · Elche 0-5 Barcelona (P)
2026-09-18,14:00,Espanyol vs Elche,,,Visita corners -4.5,CORNERS_AWAY UNDER.4.5,CORNERS_AWAY:UNDER_4_5,49.5%,0.494600,2.02,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,65.46,65.461000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rcd-espanyol-elche-cf/88312291/,torneo actual,torneo actual,6,9.0,7.0,2026-09-15 · La Liga · Rayo Vallecano 2-1 Espanyol (P); 2026-09-12 · La Liga · Osasuna 0-2 Espanyol (G); 2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P),torneo actual,6,8.0,16.0,2026-09-15 · La Liga · Elche 2-3 Real Madrid (P); 2026-09-12 · La Liga · Athletic Club 1-1 Elche (E); 2026-09-07 · La Liga · Elche 2-3 Real Sociedad (P); 2026-08-28 · La Liga · Racing Santander 3-2 Elche (P); 2026-08-23 · La Liga · Elche 0-5 Barcelona (P)
2026-09-18,14:00,Espanyol vs Elche,,,Local corners -3.5,CORNERS_HOME UNDER.3.5,CORNERS_HOME:UNDER_3_5,49.4%,0.494200,2.02,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,65.42,65.415000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rcd-espanyol-elche-cf/88312291/,torneo actual,torneo actual,6,9.0,7.0,2026-09-15 · La Liga · Rayo Vallecano 2-1 Espanyol (P); 2026-09-12 · La Liga · Osasuna 0-2 Espanyol (G); 2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P),torneo actual,6,8.0,16.0,2026-09-15 · La Liga · Elche 2-3 Real Madrid (P); 2026-09-12 · La Liga · Athletic Club 1-1 Elche (E); 2026-09-07 · La Liga · Elche 2-3 Real Sociedad (P); 2026-08-28 · La Liga · Racing Santander 3-2 Elche (P); 2026-08-23 · La Liga · Elche 0-5 Barcelona (P)
2026-09-18,14:00,Espanyol vs Elche,William Hill,Betano,1T -1.5,FIRST_HALF_TOTALS UNDER.1.5,FIRST_HALF_TOTALS:UNDER_1_5,49.3%,0.493200,2.03,1.44,-0.29,-0.289700,-0.59,0.71,1.44,-0.29,-0.289800,-0.59,0.71,EV negativo,EV negativo Betano,Evitar,5,53.47,53.472000,Cuota por debajo de la cuota justa: valor limitado,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el primer tiempo puede tener ritmo bajo o rotaciones,https://www.betano.pe/cuotas-de-partido/rcd-espanyol-elche-cf/88312291/,torneo actual,torneo actual,6,9.0,7.0,2026-09-15 · La Liga · Rayo Vallecano 2-1 Espanyol (P); 2026-09-12 · La Liga · Osasuna 0-2 Espanyol (G); 2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P),torneo actual,6,8.0,16.0,2026-09-15 · La Liga · Elche 2-3 Real Madrid (P); 2026-09-12 · La Liga · Athletic Club 1-1 Elche (E); 2026-09-07 · La Liga · Elche 2-3 Real Sociedad (P); 2026-08-28 · La Liga · Racing Santander 3-2 Elche (P); 2026-08-23 · La Liga · Elche 0-5 Barcelona (P)
2026-09-18,14:00,Espanyol vs Elche,,Betano,Tarjetas total +5.5,CARDS_TOTALS OVER.5.5,CARDS_TOTALS:OVER_5_5,48.8%,0.488100,2.05,,,,,,2.25,0.10,0.098200,0.20,1.10,Sin cuota/EV,EV positivo Betano,Solo modelo,3,66.39,66.385000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/rcd-espanyol-elche-cf/88312291/,torneo actual,torneo actual,6,9.0,7.0,2026-09-15 · La Liga · Rayo Vallecano 2-1 Espanyol (P); 2026-09-12 · La Liga · Osasuna 0-2 Espanyol (G); 2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P),torneo actual,6,8.0,16.0,2026-09-15 · La Liga · Elche 2-3 Real Madrid (P); 2026-09-12 · La Liga · Athletic Club 1-1 Elche (E); 2026-09-07 · La Liga · Elche 2-3 Real Sociedad (P); 2026-08-28 · La Liga · Racing Santander 3-2 Elche (P); 2026-08-23 · La Liga · Elche 0-5 Barcelona (P)
2026-09-18,14:00,Espanyol vs Elche,,,Visita tarjetas +2.5,CARDS_AWAY OVER.2.5,CARDS_AWAY:OVER_2_5,48.2%,0.481600,2.08,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,51.16,51.157000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/rcd-espanyol-elche-cf/88312291/,torneo actual,torneo actual,6,9.0,7.0,2026-09-15 · La Liga · Rayo Vallecano 2-1 Espanyol (P); 2026-09-12 · La Liga · Osasuna 0-2 Espanyol (G); 2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P),torneo actual,6,8.0,16.0,2026-09-15 · La Liga · Elche 2-3 Real Madrid (P); 2026-09-12 · La Liga · Athletic Club 1-1 Elche (E); 2026-09-07 · La Liga · Elche 2-3 Real Sociedad (P); 2026-08-28 · La Liga · Racing Santander 3-2 Elche (P); 2026-08-23 · La Liga · Elche 0-5 Barcelona (P)
2026-09-18,14:00,Espanyol vs Elche,,,SHOTS_TOTAL OVER.26.5,SHOTS_TOTAL OVER.26.5,SHOTS_TOTAL:OVER_26_5,46.4%,0.463700,2.16,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,49.37,49.369000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rcd-espanyol-elche-cf/88312291/,torneo actual,torneo actual,6,9.0,7.0,2026-09-15 · La Liga · Rayo Vallecano 2-1 Espanyol (P); 2026-09-12 · La Liga · Osasuna 0-2 Espanyol (G); 2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P),torneo actual,6,8.0,16.0,2026-09-15 · La Liga · Elche 2-3 Real Madrid (P); 2026-09-12 · La Liga · Athletic Club 1-1 Elche (E); 2026-09-07 · La Liga · Elche 2-3 Real Sociedad (P); 2026-08-28 · La Liga · Racing Santander 3-2 Elche (P); 2026-08-23 · La Liga · Elche 0-5 Barcelona (P)
2026-09-18,14:00,Espanyol vs Elche,,Betano,Corners total +8.5,CORNERS_TOTALS OVER.8.5,CORNERS_TOTALS:OVER_8_5,46.3%,0.463100,2.16,,,,,,1.75,-0.19,-0.189600,-0.41,0.81,Sin cuota/EV,EV negativo Betano,Solo modelo,6,81.28,81.277000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rcd-espanyol-elche-cf/88312291/,torneo actual,torneo actual,6,9.0,7.0,2026-09-15 · La Liga · Rayo Vallecano 2-1 Espanyol (P); 2026-09-12 · La Liga · Osasuna 0-2 Espanyol (G); 2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P),torneo actual,6,8.0,16.0,2026-09-15 · La Liga · Elche 2-3 Real Madrid (P); 2026-09-12 · La Liga · Athletic Club 1-1 Elche (E); 2026-09-07 · La Liga · Elche 2-3 Real Sociedad (P); 2026-08-28 · La Liga · Racing Santander 3-2 Elche (P); 2026-08-23 · La Liga · Elche 0-5 Barcelona (P)
2026-09-18,14:00,Espanyol vs Elche,William Hill,Betano,Goles +3.5,TOTALS OVER.3.5,TOTALS:OVER_3_5,46.3%,0.462800,2.16,11.00,4.09,4.090900,8.84,5.09,3.05,0.41,0.411500,0.89,1.41,EV positivo,EV positivo Betano,Equilibrado,1,77.86,77.865000,Cuota API muy superior a la cuota justa: revisar manualmente antes de apostar,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/rcd-espanyol-elche-cf/88312291/,torneo actual,torneo actual,6,9.0,7.0,2026-09-15 · La Liga · Rayo Vallecano 2-1 Espanyol (P); 2026-09-12 · La Liga · Osasuna 0-2 Espanyol (G); 2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P),torneo actual,6,8.0,16.0,2026-09-15 · La Liga · Elche 2-3 Real Madrid (P); 2026-09-12 · La Liga · Athletic Club 1-1 Elche (E); 2026-09-07 · La Liga · Elche 2-3 Real Sociedad (P); 2026-08-28 · La Liga · Racing Santander 3-2 Elche (P); 2026-08-23 · La Liga · Elche 0-5 Barcelona (P)
2026-09-18,14:00,Espanyol vs Elche,,,SHOTS_ON_TARGET_TOTAL OVER.9.5,SHOTS_ON_TARGET_TOTAL OVER.9.5,SHOTS_ON_TARGET_TOTAL:OVER_9_5,45.2%,0.452100,2.21,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,48.20,48.205000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rcd-espanyol-elche-cf/88312291/,torneo actual,torneo actual,6,9.0,7.0,2026-09-15 · La Liga · Rayo Vallecano 2-1 Espanyol (P); 2026-09-12 · La Liga · Osasuna 0-2 Espanyol (G); 2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P),torneo actual,6,8.0,16.0,2026-09-15 · La Liga · Elche 2-3 Real Madrid (P); 2026-09-12 · La Liga · Athletic Club 1-1 Elche (E); 2026-09-07 · La Liga · Elche 2-3 Real Sociedad (P); 2026-08-28 · La Liga · Racing Santander 3-2 Elche (P); 2026-08-23 · La Liga · Elche 0-5 Barcelona (P)
2026-09-18,14:00,Espanyol vs Elche,,,Local tarjetas -2.5,CARDS_HOME UNDER.2.5,CARDS_HOME:UNDER_2_5,42.3%,0.423200,2.36,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,45.32,45.319000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/rcd-espanyol-elche-cf/88312291/,torneo actual,torneo actual,6,9.0,7.0,2026-09-15 · La Liga · Rayo Vallecano 2-1 Espanyol (P); 2026-09-12 · La Liga · Osasuna 0-2 Espanyol (G); 2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P),torneo actual,6,8.0,16.0,2026-09-15 · La Liga · Elche 2-3 Real Madrid (P); 2026-09-12 · La Liga · Athletic Club 1-1 Elche (E); 2026-09-07 · La Liga · Elche 2-3 Real Sociedad (P); 2026-08-28 · La Liga · Racing Santander 3-2 Elche (P); 2026-08-23 · La Liga · Elche 0-5 Barcelona (P)
2026-09-18,14:00,Espanyol vs Elche,,,SHOTS_ON_TARGET_TOTAL UNDER.8.5,SHOTS_ON_TARGET_TOTAL UNDER.8.5,SHOTS_ON_TARGET_TOTAL:UNDER_8_5,41.7%,0.416800,2.40,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,44.68,44.683000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/rcd-espanyol-elche-cf/88312291/,torneo actual,torneo actual,6,9.0,7.0,2026-09-15 · La Liga · Rayo Vallecano 2-1 Espanyol (P); 2026-09-12 · La Liga · Osasuna 0-2 Espanyol (G); 2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P),torneo actual,6,8.0,16.0,2026-09-15 · La Liga · Elche 2-3 Real Madrid (P); 2026-09-12 · La Liga · Athletic Club 1-1 Elche (E); 2026-09-07 · La Liga · Elche 2-3 Real Sociedad (P); 2026-08-28 · La Liga · Racing Santander 3-2 Elche (P); 2026-08-23 · La Liga · Elche 0-5 Barcelona (P)
2026-09-18,14:00,Espanyol vs Elche,,,DOUBLE_CHANCE X2,DOUBLE_CHANCE X2,DOUBLE_CHANCE:X2,40.1%,0.400800,2.50,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,9,85.08,85.075000,,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/rcd-espanyol-elche-cf/88312291/,torneo actual,torneo actual,6,9.0,7.0,2026-09-15 · La Liga · Rayo Vallecano 2-1 Espanyol (P); 2026-09-12 · La Liga · Osasuna 0-2 Espanyol (G); 2026-09-06 · La Liga · Espanyol 1-1 Sevilla (E); 2026-08-29 · La Liga · Real Sociedad 2-1 Espanyol (P); 2026-08-22 · La Liga · Espanyol 1-2 Real Madrid (P),torneo actual,6,8.0,16.0,2026-09-15 · La Liga · Elche 2-3 Real Madrid (P); 2026-09-12 · La Liga · Athletic Club 1-1 Elche (E); 2026-09-07 · La Liga · Elche 2-3 Real Sociedad (P); 2026-08-28 · La Liga · Racing Santander 3-2 Elche (P); 2026-08-23 · La Liga · Elche 0-5 Barcelona (P)
