fecha,hora,partido,bookmaker_api,bookmaker_betano,pick,market_original,key,probabilidad,prob_num,cuota_justa,cuota_api,ev_api,ev_api_num,dif_api_vs_justa,ratio_api_vs_justa,cuota_betano,ev_betano,ev_betano_num,dif_betano_vs_justa,ratio_betano_vs_justa,estado_api,estado_betano,perfil_pick,prioridad_mercado,score,score_num,alerta_valor,cobertura_betano,confianza,fuente,razon,riesgo,betano_url,modelo_base,fuente_local,partidos_local,goles_favor_local,goles_contra_local,ultimos_local,fuente_visita,partidos_visita,goles_favor_visita,goles_contra_visita,ultimos_visita
2026-09-19,11:30,Nottingham Forest vs Coventry,,,SHOTS_ON_TARGET_TOTAL OVER.7.5,SHOTS_ON_TARGET_TOTAL OVER.7.5,SHOTS_ON_TARGET_TOTAL:OVER_7_5,31.5%,0.315100,3.17,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,34.51,34.507000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/nottingham-forest-coventry-city/92004650/,torneo actual,torneo actual,4,4.0,4.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (G); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Liverpool 2-2 Nottingham Forest (E); 2026-08-22 · Premier League · Nottingham Forest 0-1 Leeds (P),torneo actual,3,0.0,5.0,2026-09-05 · Premier League · Manchester City 1-0 Coventry (P); 2026-08-29 · Premier League · Coventry 0-1 Hull City (P); 2026-08-21 · Premier League · Arsenal 3-0 Coventry (P)
2026-09-19,11:30,Nottingham Forest vs Coventry,,,Local corners +4.5,CORNERS_HOME OVER.4.5,CORNERS_HOME:OVER_4_5,31.4%,0.314400,3.18,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,47.44,47.442000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/nottingham-forest-coventry-city/92004650/,torneo actual,torneo actual,4,4.0,4.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (G); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Liverpool 2-2 Nottingham Forest (E); 2026-08-22 · Premier League · Nottingham Forest 0-1 Leeds (P),torneo actual,3,0.0,5.0,2026-09-05 · Premier League · Manchester City 1-0 Coventry (P); 2026-08-29 · Premier League · Coventry 0-1 Hull City (P); 2026-08-21 · Premier League · Arsenal 3-0 Coventry (P)
2026-09-19,11:30,Nottingham Forest vs Coventry,William Hill,Betano,Goles +2.5,TOTALS OVER.2.5,TOTALS:OVER_2_5,30.7%,0.307100,3.26,4.33,0.33,0.329600,1.07,1.33,1.75,-0.46,-0.462600,-1.51,0.54,EV positivo,EV negativo Betano,Equilibrado,8,77.24,77.238000,,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/nottingham-forest-coventry-city/92004650/,torneo actual,torneo actual,4,4.0,4.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (G); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Liverpool 2-2 Nottingham Forest (E); 2026-08-22 · Premier League · Nottingham Forest 0-1 Leeds (P),torneo actual,3,0.0,5.0,2026-09-05 · Premier League · Manchester City 1-0 Coventry (P); 2026-08-29 · Premier League · Coventry 0-1 Hull City (P); 2026-08-21 · Premier League · Arsenal 3-0 Coventry (P)
2026-09-19,11:30,Nottingham Forest vs Coventry,William Hill,Betano,BTTS sí,BTTS YES,BTTS:YES,30.0%,0.300200,3.33,4.20,0.26,0.261000,0.87,1.26,1.75,-0.47,-0.474700,-1.58,0.53,EV positivo,EV negativo Betano,Equilibrado,8,75.13,75.127000,,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/nottingham-forest-coventry-city/92004650/,torneo actual,torneo actual,4,4.0,4.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (G); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Liverpool 2-2 Nottingham Forest (E); 2026-08-22 · Premier League · Nottingham Forest 0-1 Leeds (P),torneo actual,3,0.0,5.0,2026-09-05 · Premier League · Manchester City 1-0 Coventry (P); 2026-08-29 · Premier League · Coventry 0-1 Hull City (P); 2026-08-21 · Premier League · Arsenal 3-0 Coventry (P)
2026-09-19,11:30,Nottingham Forest vs Coventry,,,Local tarjetas +3.5,CARDS_HOME OVER.3.5,CARDS_HOME:OVER_3_5,29.7%,0.297000,3.37,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,32.70,32.696000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/nottingham-forest-coventry-city/92004650/,torneo actual,torneo actual,4,4.0,4.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (G); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Liverpool 2-2 Nottingham Forest (E); 2026-08-22 · Premier League · Nottingham Forest 0-1 Leeds (P),torneo actual,3,0.0,5.0,2026-09-05 · Premier League · Manchester City 1-0 Coventry (P); 2026-08-29 · Premier League · Coventry 0-1 Hull City (P); 2026-08-21 · Premier League · Arsenal 3-0 Coventry (P)
2026-09-19,11:30,Nottingham Forest vs Coventry,,,Visita corners -3.5,CORNERS_AWAY UNDER.3.5,CORNERS_AWAY:UNDER_3_5,29.5%,0.295500,3.38,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,4,45.55,45.552000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/nottingham-forest-coventry-city/92004650/,torneo actual,torneo actual,4,4.0,4.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (G); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Liverpool 2-2 Nottingham Forest (E); 2026-08-22 · Premier League · Nottingham Forest 0-1 Leeds (P),torneo actual,3,0.0,5.0,2026-09-05 · Premier League · Manchester City 1-0 Coventry (P); 2026-08-29 · Premier League · Coventry 0-1 Hull City (P); 2026-08-21 · Premier League · Arsenal 3-0 Coventry (P)
2026-09-19,11:30,Nottingham Forest vs Coventry,,,SHOTS_TOTAL OVER.26.5,SHOTS_TOTAL OVER.26.5,SHOTS_TOTAL:OVER_26_5,28.4%,0.284300,3.52,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,31.43,31.429000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/nottingham-forest-coventry-city/92004650/,torneo actual,torneo actual,4,4.0,4.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (G); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Liverpool 2-2 Nottingham Forest (E); 2026-08-22 · Premier League · Nottingham Forest 0-1 Leeds (P),torneo actual,3,0.0,5.0,2026-09-05 · Premier League · Manchester City 1-0 Coventry (P); 2026-08-29 · Premier League · Coventry 0-1 Hull City (P); 2026-08-21 · Premier League · Arsenal 3-0 Coventry (P)
2026-09-19,11:30,Nottingham Forest vs Coventry,William Hill,Betano,Empate,1X2 DRAW,1X2:DRAW,26.7%,0.267400,3.74,2.30,-0.39,-0.385100,-1.44,0.61,3.95,0.06,0.056200,0.21,1.06,EV negativo,EV positivo Betano,Evitar,7,44.70,44.704000,Cuota por debajo de la cuota justa: valor limitado,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo,https://www.betano.pe/cuotas-de-partido/nottingham-forest-coventry-city/92004650/,torneo actual,torneo actual,4,4.0,4.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (G); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Liverpool 2-2 Nottingham Forest (E); 2026-08-22 · Premier League · Nottingham Forest 0-1 Leeds (P),torneo actual,3,0.0,5.0,2026-09-05 · Premier League · Manchester City 1-0 Coventry (P); 2026-08-29 · Premier League · Coventry 0-1 Hull City (P); 2026-08-21 · Premier League · Arsenal 3-0 Coventry (P)
2026-09-19,11:30,Nottingham Forest vs Coventry,,,Visita tarjetas -0.5,CARDS_AWAY UNDER.0.5,CARDS_AWAY:UNDER_0_5,26.4%,0.263700,3.79,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,29.37,29.369000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/nottingham-forest-coventry-city/92004650/,torneo actual,torneo actual,4,4.0,4.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (G); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Liverpool 2-2 Nottingham Forest (E); 2026-08-22 · Premier League · Nottingham Forest 0-1 Leeds (P),torneo actual,3,0.0,5.0,2026-09-05 · Premier League · Manchester City 1-0 Coventry (P); 2026-08-29 · Premier League · Coventry 0-1 Hull City (P); 2026-08-21 · Premier League · Arsenal 3-0 Coventry (P)
2026-09-19,11:30,Nottingham Forest vs Coventry,,,SHOTS_TOTAL UNDER.20.5,SHOTS_TOTAL UNDER.20.5,SHOTS_TOTAL:UNDER_20_5,25.3%,0.253200,3.95,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,28.32,28.317000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/nottingham-forest-coventry-city/92004650/,torneo actual,torneo actual,4,4.0,4.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (G); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Liverpool 2-2 Nottingham Forest (E); 2026-08-22 · Premier League · Nottingham Forest 0-1 Leeds (P),torneo actual,3,0.0,5.0,2026-09-05 · Premier League · Manchester City 1-0 Coventry (P); 2026-08-29 · Premier League · Coventry 0-1 Hull City (P); 2026-08-21 · Premier League · Arsenal 3-0 Coventry (P)
2026-09-19,11:30,Nottingham Forest vs Coventry,,,Local tarjetas -1.5,CARDS_HOME UNDER.1.5,CARDS_HOME:UNDER_1_5,24.0%,0.239700,4.17,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,2,26.97,26.973000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/nottingham-forest-coventry-city/92004650/,torneo actual,torneo actual,4,4.0,4.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (G); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Liverpool 2-2 Nottingham Forest (E); 2026-08-22 · Premier League · Nottingham Forest 0-1 Leeds (P),torneo actual,3,0.0,5.0,2026-09-05 · Premier League · Manchester City 1-0 Coventry (P); 2026-08-29 · Premier League · Coventry 0-1 Hull City (P); 2026-08-21 · Premier League · Arsenal 3-0 Coventry (P)
2026-09-19,11:30,Nottingham Forest vs Coventry,,Betano,Local goles -0.5,TEAM_TOTAL_HOME UNDER.0.5,TEAM_TOTAL_HOME:UNDER_0_5,23.7%,0.236900,4.22,,,,,,5.20,0.23,0.231900,0.98,1.23,Sin cuota/EV,EV positivo Betano,Solo modelo,4,51.41,51.405000,,Betano mapeado,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado,https://www.betano.pe/cuotas-de-partido/nottingham-forest-coventry-city/92004650/,torneo actual,torneo actual,4,4.0,4.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (G); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Liverpool 2-2 Nottingham Forest (E); 2026-08-22 · Premier League · Nottingham Forest 0-1 Leeds (P),torneo actual,3,0.0,5.0,2026-09-05 · Premier League · Manchester City 1-0 Coventry (P); 2026-08-29 · Premier League · Coventry 0-1 Hull City (P); 2026-08-21 · Premier League · Arsenal 3-0 Coventry (P)
2026-09-19,11:30,Nottingham Forest vs Coventry,,Betano,Corners total +10.5,CORNERS_TOTALS OVER.10.5,CORNERS_TOTALS:OVER_10_5,23.7%,0.236600,4.23,,,,,,2.42,-0.43,-0.427400,-1.81,0.57,Sin cuota/EV,EV negativo Betano,Solo modelo,6,54.83,54.826000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano,https://www.betano.pe/cuotas-de-partido/nottingham-forest-coventry-city/92004650/,torneo actual,torneo actual,4,4.0,4.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (G); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Liverpool 2-2 Nottingham Forest (E); 2026-08-22 · Premier League · Nottingham Forest 0-1 Leeds (P),torneo actual,3,0.0,5.0,2026-09-05 · Premier League · Manchester City 1-0 Coventry (P); 2026-08-29 · Premier League · Coventry 0-1 Hull City (P); 2026-08-21 · Premier League · Arsenal 3-0 Coventry (P)
2026-09-19,11:30,Nottingham Forest vs Coventry,,,Tarjetas total +5.5,CARDS_TOTALS OVER.5.5,CARDS_TOTALS:OVER_5_5,22.8%,0.228000,4.39,,,,,,,,,,,Sin cuota/EV,No encontrado en Betano,Solo modelo,3,30.80,30.797000,,Betano mapeado,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo,https://www.betano.pe/cuotas-de-partido/nottingham-forest-coventry-city/92004650/,torneo actual,torneo actual,4,4.0,4.0,2026-09-12 · Premier League · Aston Villa 1-2 Nottingham Forest (G); 2026-09-05 · Premier League · Nottingham Forest 0-0 Tottenham (E); 2026-08-29 · Premier League · Liverpool 2-2 Nottingham Forest (E); 2026-08-22 · Premier League · Nottingham Forest 0-1 Leeds (P),torneo actual,3,0.0,5.0,2026-09-05 · Premier League · Manchester City 1-0 Coventry (P); 2026-08-29 · Premier League · Coventry 0-1 Hull City (P); 2026-08-21 · Premier League · Arsenal 3-0 Coventry (P)
