fecha,hora,partido,bookmaker,pick,market_original,probabilidad,prob_num,cuota,ev,ev_num,estado,confianza,fuente,razon,riesgo
2026-07-07,11:00,Argentina vs Egypt,10Bet,Gana visita,1X2 AWAY,18.5%,0.185000,10.00,0.85,0.850200,EV positivo,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,riesgo propio del resultado final y variacion del modelo
2026-07-07,11:00,Argentina vs Egypt,10Bet,Corners total +9.5,CORNERS_TOTALS OVER.9.5,17.0%,0.169500,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-07,11:00,Argentina vs Egypt,10Bet,SHOTS_ON_TARGET_TOTAL OVER.9.5,SHOTS_ON_TARGET_TOTAL OVER.9.5,17.0%,0.169500,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-07,11:00,Argentina vs Egypt,10Bet,SHOTS_TOTAL UNDER.18.5,SHOTS_TOTAL UNDER.18.5,16.6%,0.166300,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-07,11:00,Argentina vs Egypt,10Bet,Local corners +4.5,CORNERS_HOME OVER.4.5,15.8%,0.157600,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-07,11:00,Argentina vs Egypt,10Bet,Local tarjetas +1.5,CARDS_HOME OVER.1.5,14.4%,0.144400,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-07,11:00,Argentina vs Egypt,10Bet,Visita tarjetas +3.5,CARDS_AWAY OVER.3.5,14.3%,0.142900,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-07,11:00,Argentina vs Egypt,10Bet,TEAM_TOTAL_HOME UNDER.0.5,TEAM_TOTAL_HOME UNDER.0.5,13.8%,0.138300,,,,Sin cuota/EV,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-07,11:00,Argentina vs Egypt,10Bet,Visita tarjetas -0.5,CARDS_AWAY UNDER.0.5,13.5%,0.135300,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-07,11:00,Argentina vs Egypt,10Bet,Tarjetas total +4.5,CARDS_TOTALS OVER.4.5,13.2%,0.132200,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,depende mucho del arbitro y del contexto competitivo
2026-07-07,11:00,Argentina vs Egypt,10Bet,Visita corners +6.5,CORNERS_AWAY OVER.6.5,12.9%,0.128700,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-07,11:00,Argentina vs Egypt,10Bet,Corners total +10.5,CORNERS_TOTALS OVER.10.5,9.8%,0.098500,,,,Sin cuota/EV,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
2026-07-07,11:00,Argentina vs Egypt,10Bet,TEAM_TOTAL_AWAY OVER.2.5,TEAM_TOTAL_AWAY OVER.2.5,8.0%,0.080300,,,,Sin cuota/EV,Baja,torneo actual,usa Poisson base con estadisticas de goles del torneo,un gol temprano o baja eficacia puede cambiar la lectura del mercado
2026-07-07,11:00,Argentina vs Egypt,10Bet,Local corners +5.5,CORNERS_HOME OVER.5.5,6.8%,0.068100,1.95,-0.87,-0.867300,EV negativo,Baja,contexto premium torneo actual,usa promedios del contexto premium/API-Football,el volumen ofensivo puede variar por planteamiento y marcador temprano
